NAISTYP_SORT;NAISTYP_C;ART;SISF_NR;VORH;update
25.002;25b    ;B;231500;;delete
25.002;25b    ;B;252900;3;
25.002;25b    ;B;287100;;delete
25.002;25b    ;B;302800;0;
25.002;25b    ;B;305800;0;
25.002;25b    ;B;306100;3;
25.002;25b    ;B;317500;3;
25.002;25b    ;B;328400;2;
25.002;25b    ;B;335600;;delete
25.002;25b    ;B;335900;3;
25.002;25b    ;B;336000;3;
25.002;25b    ;B;336100;3;
25.002;25b    ;B;336200;;delete
25.002;25b    ;B;346500;;delete
25.002;25b    ;B;363700;3;
25.002;25b    ;B;402200;3;
25.002;25b    ;B;402300;0;
25.002;25b    ;B;413600;3;
25.002;25b    ;B;421400;1;
25.002;25b    ;B;421500;1;
25.002;25b    ;B;422450;;delete
25.002;25b    ;B;432800;2;
25.002;25b    ;B;433000;2;
25.002;25b    ;K;6800;2;
25.002;25b    ;K;42100;2;
25.002;25b    ;K;48300;1;
25.002;25b    ;K;48700;1;
25.002;25b    ;K;49600;1;
25.002;25b    ;K;55700;2;
25.002;25b    ;K;77600;2;
25.002;25b    ;K;78800;2;
25.002;25b    ;K;86100;1;
25.002;25b    ;K;87500;1;
25.002;25b    ;K;94700;2;
25.002;25b    ;K;114300;2;
25.002;25b    ;K;119700;0;
25.002;25b    ;K;128400;1;
25.002;25b    ;K;140100;2;
25.002;25b    ;K;143500;1;
25.002;25b    ;K;159900;2;
25.002;25b    ;K;165800;2;
25.002;25b    ;K;167900;2;
25.002;25b    ;K;176800;2;
25.002;25b    ;K;177100;0;
25.002;25b    ;K;177700;2;
25.002;25b    ;K;179300;1;
25.002;25b    ;K;194000;0;
25.002;25b    ;K;197500;1;
25.002;25b    ;K;197900;1;
25.002;25b    ;K;206400;2;
25.002;25b    ;K;224300;0;
25.002;25b    ;K;225900;1;
25.002;25b    ;K;231200;1;
25.002;25b    ;K;247300;2;
25.002;25b    ;K;256900;2;
25.002;25b    ;K;257100;1;
25.002;25b    ;K;257900;2;
25.002;25b    ;K;259100;1;
25.002;25b    ;K;287300;2;
25.002;25b    ;K;292600;2;
25.002;25b    ;K;300500;2;
25.002;25b    ;K;313400;1;
25.002;25b    ;K;316900;2;
25.002;25b    ;K;325200;2;
25.002;25b    ;K;325500;1;
25.002;25b    ;K;332800;1;
25.002;25b    ;K;332900;1;
25.002;25b    ;K;353100;0;
25.002;25b    ;K;361200;2;
25.002;25b    ;K;367300;2;
25.002;25b    ;K;389800;1;
25.002;25b    ;K;410900;2;
25.002;25b    ;K;411200;1;
25.002;25b    ;K;411500;2;
25.002;25b    ;K;444100;2;
25.002;25b    ;K;448400;2;
25.002;25b    ;K;451700;1;
25.002;25b    ;S;300;0;
25.002;25b    ;S;116400;2;
25.002;25b    ;S;119600;2;
25.002;25b    ;S;119700;1;
25.002;25b    ;S;121600;1;
25.002;25b    ;S;122400;1;
25.002;25b    ;S;133500;2;
25.002;25b    ;S;159000;1;
25.002;25b    ;S;194000;1;
25.002;25b    ;S;206400;0;
25.002;25b    ;S;213300;;delete
25.002;25b    ;S;224300;1;
25.002;25b    ;S;238100;2;
25.002;25b    ;S;244200;1;
25.002;25b    ;S;329400;2;
25.002;25b    ;S;347800;2;
25.002;25b    ;S;353100;1;
25.002;25b    ;S;368300;2;
25.005;25e    ;B;100;3;
25.005;25e    ;B;300;2;
25.005;25e    ;B;600;1;update
25.005;25e    ;B;700;3;update
25.005;25e    ;B;800;3;
25.005;25e    ;B;9500;;delete
25.005;25e    ;B;25200;0;
25.005;25e    ;B;25300;0;
25.005;25e    ;B;25400;0;
25.005;25e    ;B;60400;0;update
25.005;25e    ;B;96900;3;update
25.005;25e    ;B;97200;0;
25.005;25e    ;B;165000;3;
25.005;25e    ;B;174200;3;update
25.005;25e    ;B;217500;0;update
25.005;25e    ;B;227200;0;
25.005;25e;B;252900;0;
25.005;25e    ;B;287100;;delete
25.005;25e    ;B;302800;0;
25.005;25e    ;B;304900;0;
25.005;25e    ;B;305800;0;
25.005;25e    ;B;306100;0;update
25.005;25e    ;B;317100;0;
25.005;25e    ;B;317300;0;
25.005;25e    ;B;317500;0;update
25.005;25e    ;B;328400;3;
25.005;25e;B;329700;0;
25.005;25e;B;330600;0;
25.005;25e;B;335300;0;
25.005;25e    ;B;335900;3;update
25.005;25e    ;B;336000;0;
25.005;25e    ;B;336100;0;
25.005;25e    ;B;346500;;delete
25.005;25e    ;B;362800;0;
25.005;25e    ;B;363700;3;
25.005;25e    ;B;402200;3;
25.005;25e    ;B;402300;0;update
25.005;25e    ;B;402500;0;
25.005;25e;B;402600;0;
25.005;25e    ;B;402700;0;update
25.005;25e    ;B;413600;2;
25.005;25e    ;B;421400;3;
25.005;25e    ;B;421500;1;
25.005;25e    ;B;432800;3;
25.005;25e;B;432900;0;
25.005;25e    ;B;433000;3;
25.005;25e    ;K;33600;2;
25.005;25e    ;K;39100;2;
25.005;25e    ;K;42100;1;
25.005;25e    ;K;51400;2;
25.005;25e    ;K;51500;2;
25.005;25e    ;K;55700;2;
25.005;25e    ;K;64200;2;
25.005;25e    ;K;69100;2;
25.005;25e    ;K;76500;2;
25.005;25e    ;K;76800;2;
25.005;25e    ;K;77100;1;
25.005;25e    ;K;83100;2;
25.005;25e    ;K;86100;2;
25.005;25e    ;K;87500;2;
25.005;25e    ;K;88800;1;
25.005;25e    ;K;91200;2;
25.005;25e    ;K;101800;2;
25.005;25e    ;K;101900;2;
25.005;25e    ;K;102000;2;
25.005;25e    ;K;116600;1;
25.005;25e    ;K;118800;2;
25.005;25e    ;K;149600;2;
25.005;25e    ;K;150100;2;
25.005;25e    ;K;173800;2;
25.005;25e    ;K;179300;2;
25.005;25e    ;K;188800;2;
25.005;25e    ;K;190500;0;
25.005;25e    ;K;190600;0;
25.005;25e    ;K;197300;2;
25.005;25e    ;K;197900;2;
25.005;25e    ;K;206400;1;
25.005;25e    ;K;227700;1;
25.005;25e    ;K;228100;2;
25.005;25e    ;K;231200;2;
25.005;25e    ;K;238500;2;
25.005;25e    ;K;247500;2;
25.005;25e    ;K;251400;2;
25.005;25e    ;K;256500;2;
25.005;25e    ;K;256900;2;
25.005;25e    ;K;257900;2;
25.005;25e    ;K;259100;2;
25.005;25e    ;K;262900;2;
25.005;25e    ;K;265700;2;
25.005;25e    ;K;270100;2;
25.005;25e    ;K;302400;2;
25.005;25e    ;K;310500;2;
25.005;25e    ;K;313400;2;
25.005;25e    ;K;313500;2;
25.005;25e    ;K;316400;2;
25.005;25e    ;K;324700;2;
25.005;25e    ;K;325500;2;
25.005;25e    ;K;327200;2;
25.005;25e    ;K;329500;0;
25.005;25e    ;K;357400;2;
25.005;25e    ;K;392200;1;
25.005;25e    ;K;396100;1;
25.005;25e    ;K;411200;1;
25.005;25e    ;K;415000;1;
25.005;25e    ;K;444100;2;
25.005;25e    ;K;448500;1;
25.005;25e    ;K;450300;2;
25.005;25e    ;K;451600;2;
25.005;25e    ;S;29300;2;
25.005;25e    ;S;59200;1;
25.005;25e    ;S;116400;2;
25.005;25e    ;S;119700;2;
25.005;25e    ;S;121600;1;
25.005;25e    ;S;122000;2;
25.005;25e    ;S;122200;0;
25.005;25e    ;S;122400;1;
25.005;25e    ;S;133600;1;
25.005;25e    ;S;159000;2;
25.005;25e    ;S;194000;2;
25.005;25e    ;S;220400;;delete
25.005;25e    ;S;224200;;delete
25.005;25e    ;S;238100;1;
25.005;25e    ;S;243400;2;
25.005;25e    ;S;244200;2;
25.005;25e;S;305500;0;
25.005;25e    ;S;329500;1;
25.005;25e    ;S;330300;2;
25.005;25e    ;S;343500;2;
25.005;25e    ;S;347800;1;
25.005;25e    ;S;349500;2;
25.005;25e    ;S;353100;2;
25.005;25e    ;S;354400;2;
25.005;25e    ;S;357400;0;
25.005;25e    ;S;368300;2;
25.005;25e    ;S;444300;1;
25.007;25f    ;B;100;3;
25.007;25f    ;B;300;3;
25.007;25f    ;B;600;0;
25.007;25f    ;B;700;3;
25.007;25f    ;B;800;2;
25.007;25f    ;B;9500;;delete
25.007;25f    ;B;25200;3;
25.007;25f    ;B;25300;3;
25.007;25f    ;B;25400;0;
25.007;25f    ;B;60400;2;
25.007;25f    ;B;96900;3;
25.007;25f    ;B;97200;3;
25.007;25f    ;B;113350;;delete
25.007;25f    ;B;137700;;delete
25.007;25f    ;B;165000;3;
25.007;25f    ;B;172200;;delete
25.007;25f    ;B;174200;1;
25.007;25f    ;B;174300;;delete
25.007;25f    ;B;213300;;delete
25.007;25f    ;B;217500;3;
25.007;25f    ;B;227200;3;
25.007;25f    ;B;231500;;delete
25.007;25f    ;B;287100;;delete
25.007;25f    ;B;302800;3;
25.007;25f    ;B;305800;0;
25.007;25f    ;B;305900;;delete
25.007;25f    ;B;306000;;delete
25.007;25f    ;B;306100;0;
25.007;25f    ;B;317500;3;
25.007;25f    ;B;328400;3;
25.007;25f    ;B;330200;;delete
25.007;25f    ;B;330600;3;
25.007;25f    ;B;335900;3;
25.007;25f    ;B;336000;3;
25.007;25f    ;B;336100;3;
25.007;25f    ;B;336200;;delete
25.007;25f    ;B;346500;;delete
25.007;25f    ;B;363700;3;
25.007;25f    ;B;402200;0;
25.007;25f    ;B;402300;0;
25.007;25f    ;B;413600;2;
25.007;25f    ;B;421400;1;
25.007;25f    ;B;421500;3;
25.007;25f    ;B;422450;;delete
25.007;25f    ;B;432800;0;
25.007;25f    ;B;433000;3;
25.007;25f    ;K;5200;2;
25.007;25f    ;K;33600;1;
25.007;25f    ;K;48300;1;
25.007;25f    ;K;51400;2;
25.007;25f    ;K;55700;2;
25.007;25f    ;K;70600;1;
25.007;25f    ;K;86100;2;
25.007;25f    ;K;113500;2;
25.007;25f    ;K;114900;2;
25.007;25f    ;K;142600;1;
25.007;25f    ;K;143500;1;
25.007;25f    ;K;173800;1;
25.007;25f    ;K;197900;1;
25.007;25f    ;K;202600;2;
25.007;25f    ;K;206400;2;
25.007;25f    ;K;225900;1;
25.007;25f    ;K;245500;2;
25.007;25f    ;K;247300;1;
25.007;25f    ;K;287300;1;
25.007;25f    ;K;292600;2;
25.007;25f    ;K;298400;1;
25.007;25f    ;K;313400;1;
25.007;25f    ;K;316400;2;
25.007;25f    ;K;316900;1;
25.007;25f    ;K;345300;2;
25.007;25f    ;K;353100;0;
25.007;25f    ;K;367300;2;
25.007;25f    ;K;372800;1;
25.007;25f    ;K;389800;2;
25.007;25f    ;K;411200;2;
25.007;25f    ;K;444100;1;
25.007;25f    ;K;451700;1;
25.007;25f    ;M;1000447;2;
25.007;25f    ;S;300;0;
25.007;25f    ;S;116400;2;
25.007;25f    ;S;121600;1;
25.007;25f    ;S;131500;2;
25.007;25f    ;S;133500;2;
25.007;25f    ;S;159000;2;
25.007;25f    ;S;159100;2;
25.007;25f    ;S;194000;2;
25.007;25f    ;S;206400;0;
25.007;25f    ;S;213300;;delete
25.007;25f    ;S;224200;;delete
25.007;25f    ;S;224300;2;
25.007;25f    ;S;231500;;delete
25.007;25f    ;S;238100;2;
25.007;25f    ;S;244200;2;
25.007;25f    ;S;329400;2;
25.007;25f    ;S;345300;0;
25.007;25f    ;S;353100;1;
25.007;25f    ;S;368300;1;
25.007;25f    ;S;444400;2;
25.017;25au   ;B;100;3;
25.017;25au   ;B;300;2;
25.017;25au   ;B;600;0;
25.017;25au   ;B;700;2;
25.017;25au   ;B;800;1;
25.017;25au   ;B;9500;;delete
25.017;25au   ;B;25200;3;
25.017;25au   ;B;25300;3;
25.017;25au   ;B;25400;0;
25.017;25au   ;B;60400;3;
25.017;25au   ;B;96900;3;
25.017;25au   ;B;97200;2;
25.017;25au   ;B;113350;;delete
25.017;25au   ;B;137700;;delete
25.017;25au   ;B;165000;2;
25.017;25au   ;B;174200;1;
25.017;25au   ;B;213300;;delete
25.017;25au   ;B;217500;3;
25.017;25au   ;B;224200;;delete
25.017;25au   ;B;227200;0;
25.017;25au   ;B;231500;;delete
25.017;25au   ;B;287100;;delete
25.017;25au   ;B;302800;3;
25.017;25au   ;B;305800;0;
25.017;25au   ;B;306000;;delete
25.017;25au   ;B;306100;0;
25.017;25au   ;B;317300;3;
25.017;25au   ;B;317500;3;
25.017;25au   ;B;328400;2;
